2024-09-23 18:01:57,569 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/recepcao/Downloads/apache-activemq-6.1.3/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:28:12,470 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-09-24 18:28:12,732 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-09-24 18:28:12,900 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:28:12,900 | INFO  | PListStore:[/home/recepcao/Documents/WS/ws-qrcode/src/activemq/apache-activemq-6.1.3/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-09-24 18:28:12,900 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:28:12,900 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:28:13,058 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-43211-1727213292913-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:28:13,121 | INFO  | Listening for connections at: tcp://recepcao-iMac:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-24 18:28:13,121 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:28:13,138 | INFO  | Listening for connections at: amqp://recepcao-iMac:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-24 18:28:13,138 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:28:13,146 | INFO  | Listening for connections at: stomp://recepcao-iMac:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-24 18:28:13,146 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:28:13,153 | INFO  | Listening for connections at: mqtt://recepcao-iMac:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-09-24 18:28:13,163 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:28:13,166 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-24 18:28:13,268 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-09-24 18:28:13,516 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@518bfd90{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2024-09-24 18:28:13,553 | INFO  | Listening for connections at ws://recepcao-iMac:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-09-24 18:28:13,553 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-09-24 18:28:13,553 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-43211-1727213292913-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:28:13,553 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-09-24 18:28:14,969 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-09-24 18:28:14,969 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-09-24 18:30:31,027 | INFO  | Apache ActiveMQ 6.1.3 (localhost, ID:recepcao-iMac-43211-1727213292913-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-20
2024-09-24 18:30:31,029 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:30:31,029 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:30:31,029 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:30:31,030 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2024-09-24 18:30:31,049 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-20
